StockCode,Description,总销量,总销售额,订单数,购买客户数,排名,销售额占比,累计占比
21816,CHRISTMAS TREE T-LIGHT HOLDER,34,49.3,7,6,3264,0.0,99.85
72133,COLUMBIAN CANDLE RECTANGLE,39,48.75,13,11,3265,0.0,99.85
84497,BUTTONS AND STRIPES NOTEBOOK ,13,48.75,7,7,3266,0.0,99.85
20697,LITTLE GREEN MONSTER SOFT TOY,19,48.45,9,8,3267,0.0,99.85
21720,CAKE SHOP  STICKER SHEET,57,48.45,8,8,3268,0.0,99.85
21943,CAKES AND RABBITS DESIGN FLANNEL ,57,48.45,10,7,3269,0.0,99.85
84402B,PURPLE DRESS JEWELLERY STAND,61,48.19,3,3,3270,0.0,99.85
90031,BILI NUT AND WOOD NECKLACE,48,48.0,5,5,3271,0.0,99.85
90036A,FLOWER GARLAND NECKLACE RED,6,47.7,4,3,3272,0.0,99.86
90036C,"FLOWER GLASS GARLAND NECKL.36""BLUE",6,47.7,2,2,3273,0.0,99.86
23539,"WALL ART , LOVES' SECRET ",8,47.6,2,2,3274,0.0,99.86
90070,RUBY GLASS CLUSTER BRACELET,8,47.6,3,3,3275,0.0,99.86
90123B,TURQUOISE HEART OF GLASS BRACELET,8,47.6,4,4,3276,0.0,99.86
17084J,LOVE POTION MASALA INCENSE,225,47.25,8,8,3277,0.0,99.86
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",7,47.25,4,4,3278,0.0,99.86
84086B,YELLOW/BLUE RETRO RADIO,16,47.2,7,3,3279,0.0,99.86
84706F,RED PEONY TABLE CLOCK,16,47.2,10,9,3280,0.0,99.86
84715,SET OF 6 ICE CREAM SKITTLES,16,47.2,3,3,3281,0.0,99.86
90129F,RED GLASS TASSLE BAG CHARM,16,47.2,5,5,3282,0.0,99.86
72134,COLUMBIAN  CUBE CANDLE ,98,47.18,8,6,3283,0.0,99.86
84750A,PINK SMALL GLASS CAKE STAND,24,46.8,1,1,3284,0.0,99.86
84857B,BLUE MONTE CARLO HANDBAG,24,46.8,1,1,3285,0.0,99.86
84549,CROCHET WHITE RABBIT KEYRING ,31,46.35,3,3,3286,0.0,99.86
35833P,4 PINK FLOCK CHRISTMAS BALLS,37,46.25,11,8,3287,0.0,99.86
23107,WHITE WIRE PLANT POT HOLDER,16,46.24,2,2,3288,0.0,99.86
84801B,WHITE HYDRANGEA ART FLOWER,22,46.2,3,3,3289,0.0,99.86
85160B,BLACK BIRD GARDEN DESIGN MUG,105,46.11,15,15,3290,0.0,99.86
23047,PAPER LANTERN 5 POINT STUDDED STAR,8,46.0,4,4,3291,0.0,99.86
35916C,PINK FELT HANGING HEART W FLOWER,54,45.9,5,5,3292,0.0,99.87
85031A,ROMANTIC IMAGES SCRAP BOOK SET,16,45.9,7,7,3293,0.0,99.87
21089,SET/6 GREEN SPRING PAPER CUPS,231,45.73,24,23,3294,0.0,99.87
84247L,FAWN AND MUSHROOM GREETING CARD,108,45.36,8,8,3295,0.0,99.87
21413,PERIWINKLE T-LIGHT HOLDER,36,45.0,10,8,3296,0.0,99.87
90003C,MIDNIGHT BLUE PAIR HEART HAIR SLIDE,12,45.0,5,5,3297,0.0,99.87
90155,RESIN NECKLACE W PASTEL BEADS,6,45.0,4,4,3298,0.0,99.87
21847,GREEN  DIAMANTE PEN IN GIFT BOX,9,44.55,5,5,3299,0.0,99.87
90133,TEAL/FUSCHIA COL BEAD NECKLACE,9,44.55,3,3,3300,0.0,99.87
90142D,MOP PENDANT SHELL NECKLACE,9,44.55,3,3,3301,0.0,99.87
90161A,ANT COPPER RED BOUDICCA BRACELET,9,44.55,6,6,3302,0.0,99.87
85185D,FROG SOCK PUPPET,15,44.25,8,7,3303,0.0,99.87
20653,CHERRY BLOSSOM LUGGAGE TAG,33,43.67,6,5,3304,0.0,99.87
47344B,BLUE FLOWER DES PURSE,44,43.66,6,6,3305,0.0,99.87
79063C,"RETRO PILL BOX KEY CHAIN,THE KING",235,43.65,14,13,3306,0.0,99.87
46138B,BLUE CHENILLE SHAGGY CUSHION COVER ,43,43.15,12,8,3307,0.0,99.87
90035A,"PEARL & SHELL 42""NECKL. GREEN",4,43.0,2,1,3308,0.0,99.87
79144B,PAINTED LIGHTBULB STAR+ MOON,108,42.96,15,14,3309,0.0,99.87
16156L,"WRAP, CAROUSEL",100,42.0,4,4,3310,0.0,99.88
17084A,TRANQUILITY MASALA INCENSE,200,42.0,7,7,3311,0.0,99.88
22987,WRAP SUMMER ROSE DESIGN,100,42.0,4,4,3312,0.0,99.88
23231,WRAP  VINTAGE DOILEY ,100,42.0,2,2,3313,0.0,99.88
90050,CRACKED GLAZE NECKLACE IVORY,6,41.7,2,2,3314,0.0,99.88
90051,CRACKED GLAZE NECKLACE RED,6,41.7,3,3,3315,0.0,99.88
23045,PAPER LANTERN 5 POINT STAR MOON 30,10,41.5,5,5,3316,0.0,99.88
15030,FAN BLACK FRAME ,143,41.47,12,11,3317,0.0,99.88
85089,CANDY SPOT BUNNY,14,41.3,5,5,3318,0.0,99.88
90162C,ANT SILVER FUSCHIA BOUDICCA RING,14,41.3,7,3,3319,0.0,99.88
23448,CREAM BUNNY EASTER EGG BASKET,25,41.25,3,3,3320,0.0,99.88
75013B,"STRING OF 8 BUTTERFLIES,PINK",25,41.25,6,6,3321,0.0,99.88
84921,CREAM AND PINK FLOWERS PONY ,11,41.25,5,5,3322,0.0,99.88
90013C,GREEN VINTAGE EARRINGS ,11,41.25,4,4,3323,0.0,99.88
90064B,BLACK VINTAGE  CRYSTAL EARRINGS,11,41.25,6,6,3324,0.0,99.88
20662,FIRST CLASS HOLIDAY PURSE ,11,40.97,5,4,3325,0.0,99.88
84673A,PINK FLY SWAT,63,40.95,25,21,3326,0.0,99.88
20698,LITTLE PINK MONSTER SOFT TOY,16,40.8,7,7,3327,0.0,99.88
23148,MINITURE ANTIQUE ROSE HOOK IVORY,48,40.8,4,4,3328,0.0,99.88
90174,BUTTERFLY HAIR BAND,16,40.8,4,4,3329,0.0,99.88
10120,DOGGY RUBBER,193,40.53,29,25,3330,0.0,99.88
85092,CANDY SPOT TEA COSY,27,40.05,2,2,3331,0.0,99.88
90214C,"LETTER ""C"" BLING KEY RING",52,40.04,9,7,3332,0.0,99.89
23462,ROCOCO WALL MIROR,2,39.9,1,1,3333,0.0,99.89
90124B,BLUE MURANO TWIST NECKLACE,4,39.8,3,3,3334,0.0,99.89
84927D,LA PALMIERA TILE HOOK,45,39.78,11,9,3335,0.0,99.89
84725,FREESTYLE CANVAS ART PICTURE,41,39.65,18,16,3336,0.0,99.89
22972,CHILDRENS SPACEBOY MUG,24,39.6,2,2,3337,0.0,99.89
90122A,PINK CRYSTAL+GLASS BRACELET,8,39.6,3,3,3338,0.0,99.89
84575A,PINK DOG CANNISTER,14,39.3,4,4,3339,0.0,99.89
21307,SET/4 BUTTERFLY MIRROR MAGNETS,79,39.2,13,11,3340,0.0,99.89
22950,SET OF 36 VINTAGE CHRISTMAS DOILIES,27,39.15,6,6,3341,0.0,99.89
84534B,FAIRY CAKE NOTEBOOK A5 SIZE,46,39.1,5,5,3342,0.0,99.89
35910A,MULTICOLOUR EASTER RABBIT ,20,39.0,4,4,3343,0.0,99.89
47341A,FUSCHIA TABLE RUN FLOWER ,27,38.75,5,5,3344,0.0,99.89
84751B,BLACK MEDIUM GLASS CAKE STAND,19,38.69,8,8,3345,0.0,99.89
21393,BLUE POLKADOT PUDDING BOWL,29,38.67,7,7,3346,0.0,99.89
47420,ASSORTED COLOUR SUCTION CUP HOOK,202,38.38,13,11,3347,0.0,99.89
16207A,PINK STRAWBERRY HANDBAG ,13,38.35,5,4,3348,0.0,99.89
90177C,DROP DIAMANTE EARRINGS CRYSTAL,13,38.35,3,3,3349,0.0,99.89
84617,NEW BAROQUE BLACK BOXES,3,38.25,3,3,3350,0.0,99.9
84907,PINK YELLOW PATCH CUSHION COVER,5,38.25,3,3,3351,0.0,99.9
84925D,LA PALMIERA WALL THERMOMETER,15,38.25,10,8,3352,0.0,99.9
85086A,CANDY SPOT HEART DECORATION,45,38.25,8,8,3353,0.0,99.9
90101,WHITE FRANGIPANI NECKLACE,15,38.25,4,3,3354,0.0,99.9
21392,RED POLKADOT PUDDING BOWL,32,38.13,6,5,3355,0.0,99.9
23038,T-LIGHT HOLDER SILVER SAUCER,41,38.03,6,4,3356,0.0,99.9
81952B,ROUND BLUE CLOCK WITH SUCKER,200,38.0,9,9,3357,0.0,99.9
84033,FLAG OF ST GEORGE ,23,37.95,7,7,3358,0.0,99.9
84809B,PINK CHRYSANTHEMUMS ART FLOWER,18,37.8,1,1,3359,0.0,99.9
20700,GREEN CAT FLORAL CUSHION COVER ,10,37.5,4,4,3360,0.0,99.9
23043,PAPER LANTERN 9 POINT HOLLY STAR 40,6,37.5,3,3,3361,0.0,99.9
90002D,FLOWER BURST SILVER RING CRYSTAL,10,37.5,6,5,3362,0.0,99.9
90072,RUBY DROP CHANDELIER EARRINGS,10,37.5,3,2,3363,0.0,99.9
72709,IVORY SCULPTED RND CANDLE ,44,37.4,7,4,3364,0.0,99.9
22837,HOT WATER BOTTLE BABUSHKA LARGE,8,37.2,1,1,3365,0.0,99.9
71510,SQUARE METAL CANDLEHOLDER BASE,52,36.52,8,5,3366,0.0,99.9
17090D,VANILLA INCENSE 40 CONES IN TIN,29,36.25,12,6,3367,0.0,99.9
90210A,GREY ACRYLIC FACETED BANGLE,26,35.9,3,3,3368,0.0,99.9
85216,ASSORTED CAKES FRIDGE MAGNETS,55,35.75,8,6,3369,0.0,99.9
35911B,PINK/FLOWER RABBIT EGG WARMER ,17,35.7,4,4,3370,0.0,99.9
84798A,PINK FOXGLOVE ARTIIFCIAL FLOWER,14,35.7,3,3,3371,0.0,99.9
90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,6,35.7,4,4,3372,0.0,99.9
90012B,BLACK DROP CRYSTAL NECKLACE,12,35.4,2,2,3373,0.0,99.9
90186B,CRYSTAL HOOP EARRING FLORAL LEAF,12,35.4,6,6,3374,0.0,99.9
90202D,PINK ENAMEL FLOWER HAIR TIE,12,35.4,2,2,3375,0.0,99.9
20661,BLUE POLKADOT PURSE ,9,35.07,5,3,3376,0.0,99.9
72369A,PINK CLEAR GLASS CANDLE PLATE,28,35.0,3,3,3377,0.0,99.9
79063D,"RETRO PILL BOX , REVOLUTIONARY",189,34.91,10,9,3378,0.0,99.91
23196,LEAVES MAGNETIC  SHOPPING LIST,24,34.8,2,2,3379,0.0,99.91
90049,IVORY GOLD METAL BAG CHARM,5,34.77,3,2,3380,0.0,99.91
90214K,"LETTER ""K"" BLING KEY RING",47,34.75,12,6,3381,0.0,99.91
90157,RIVIERA NECKLACE,7,34.65,2,2,3382,0.0,99.91
71495A,CD WALL TIDY BLUE OFFICE,96,34.56,2,2,3383,0.0,99.91
84226,HEN HOUSE W FAMILY IN BARN & NEST,49,34.51,9,9,3384,0.0,99.91
20827,GOLD APERITIF GLASS,88,34.32,2,1,3385,0.0,99.91
22407,MONEY BOX FIRST AID DESIGN,43,34.32,10,9,3386,0.0,99.91
84251G,"GREETING CARD, OVERCROWDED POOL.",180,34.2,15,15,3387,0.0,99.91
84922,PINK BUTTERFLY WASHBAG,8,34.0,5,5,3388,0.0,99.91
90018B,GOLD M.O.P ORBIT DROP EARRINGS,8,34.0,5,5,3389,0.0,99.91
90023,FILIGREE DIAMANTE EARRINGS,8,34.0,4,2,3390,0.0,99.91
90024B,NEW BAROQUE B'FLY NECKLACE RED,4,34.0,2,2,3391,0.0,99.91
81950B,FLOWER BLUE CLOCK WITH SUCKER,117,33.93,8,8,3392,0.0,99.91
84873A,FUNKY FLOWER PICNIC BAG FOR 4,2,33.9,2,2,3393,0.0,99.91
17136A,BLUE STONES ON WIRE FOR CANDLE,404,33.75,17,16,3394,0.0,99.91
20980,36 PENCILS TUBE POSY,27,33.75,11,10,3395,0.0,99.91
90087,CRYSTAL SEA HORSE PHONE CHARM,90,33.66,8,4,3396,0.0,99.91
72783,BLACK SIL'T SQU CANDLE PLATE ,16,33.6,2,2,3397,0.0,99.91
23390,DOLLY GIRL MINI RUCKSACK,8,33.2,2,2,3398,0.0,99.91
37423,WHITE WITH BLACK CATS PLATE,78,33.18,3,3,3399,0.0,99.91
62094B,TURQ ICE CREAM BUM BAG ,13,33.15,3,2,3400,0.0,99.91
84906,PINK BUTTERFLY CUSHION COVER,17,33.15,4,3,3401,0.0,99.91
90094,NECKLACE+BRACELET SET FRUIT SALAD ,13,33.15,12,12,3402,0.0,99.91
17109D,FLOWER FAIRY INCENSE BOUQUET,61,32.35,5,4,3403,0.0,99.92
37444A,YELLOW BREAKFAST CUP AND SAUCER,49,31.91,14,9,3404,0.0,99.92
84824,DANISH ROSE UMBRELLA STAND,2,31.9,2,2,3405,0.0,99.92
90036B,"FLOWER GLASS GARLAND NECKL.36""GREEN",4,31.8,2,2,3406,0.0,99.92
90036F,"FLOWER GLASS GARLD NECKL36""TURQUOIS",4,31.8,1,1,3407,0.0,99.92
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,25,31.25,7,7,3408,0.0,99.92
37444C,PINK BREAKFAST CUP AND SAUCER ,21,31.23,7,5,3409,0.0,99.92
23366,SET 12 COLOUR PENCILS DOILEY,48,31.2,3,3,3410,0.0,99.92
79406,FROSTED WHITE BASE ,140,30.8,6,6,3411,0.0,99.92
22937,BAKING MOULD CHOCOLATE CUP CAKES,12,30.6,2,2,3412,0.0,99.92
22937,BAKING MOULD CUPCAKE CHOCOLATE,12,30.6,1,1,3413,0.0,99.92
44228,CANNABIS LEAF BEAD CURTAIN,36,30.6,2,2,3414,0.0,99.92
85018D,YULETIDE IMAGES S/6 PAPER BOXES,12,30.6,7,6,3415,0.0,99.92
21486,PINK HEART DOTS HOT WATER BOTTLE,8,30.0,4,4,3416,0.0,99.92
22953,BIRTHDAY BANNER TAPE,24,30.0,1,1,3417,0.0,99.92
23250,ENAMEL BOWL PANTRY,24,30.0,2,2,3418,0.0,99.92
23252,ENAMEL JUG PANTRY,8,30.0,2,2,3419,0.0,99.92
23396,BUTTERFLY CUSHION COVER,8,30.0,2,2,3420,0.0,99.92
23437,GIFT BAG LARGE 50'S CHRISTMAS,24,30.0,2,2,3421,0.0,99.92
35610B,BLACK CHRISTMAS FLOCK DROPLET ,24,30.0,1,1,3422,0.0,99.92
35610C,WHITE CHRISTMAS FLOCK DROPLET ,24,30.0,1,1,3423,0.0,99.92
90003E,GREEN PAIR HEART HAIR SLIDES,8,30.0,2,2,3424,0.0,99.92
90022,EDWARDIAN DROP EARRINGS JET BLACK,8,30.0,4,4,3425,0.0,99.92
90163A,PINK ROSEBUD & PEARL NECKLACE,4,30.0,2,2,3426,0.0,99.92
21310,CAPIZ CHANDELIER,1,29.95,1,1,3427,0.0,99.92
21667,GLASS CAKE COVER AND PLATE,2,29.9,1,1,3428,0.0,99.92
90014C,SILVER/BLACK ORBIT NECKLACE,3,29.85,2,2,3429,0.0,99.92
90136,PALE PINK/AMETHYST STONE NECKLACE,3,29.85,2,2,3430,0.0,99.92
90180B,PURPLE AMETHYST NECKLACE W TASSEL,3,29.85,3,3,3431,0.0,99.92
84251B,"GREETING CARD, STICKY GORDON",157,29.83,14,12,3432,0.0,99.93
22597,CHRISTMAS MUSICAL ZINC HEART ,35,29.75,5,5,3433,0.0,99.93
35913B,WHITE/PINK CHICK EASTER DECORATION,35,29.75,9,8,3434,0.0,99.93
90211A,DIAMOND LAS VEGAS NECKLACE 45CM,5,29.75,3,3,3435,0.0,99.93
21040,MODERN VINTAGE COTTON SHOPPING BAG,22,29.7,8,8,3436,0.0,99.93
21757,LIGHTHOUSE PRINTED METAL SIGN,6,29.7,3,3,3437,0.0,99.93
23530,"WALL ART,ONLY ONE PERSON ",6,29.7,1,1,3438,0.0,99.93
90135,ORANGE/WHT/FUSCHIA STONES NECKLACE,6,29.7,1,1,3439,0.0,99.93
90141B,IVORY PENDANT TRIPLE SHELL NECKLACE,6,29.7,2,2,3440,0.0,99.93
90206A,GOLD DIAMANTE STAR BROOCH,6,29.7,3,2,3441,0.0,99.93
35816P,"ACRYLIC JEWEL ANGEL,PINK",78,29.64,2,2,3442,0.0,99.93
84465,15 PINK FLUFFY CHICKS IN BOX,10,29.5,7,7,3443,0.0,99.93
90067A,PINK VINTAGE VICTORIAN EARRINGS,10,29.5,3,3,3444,0.0,99.93
90162D,ANT SILVER PURPLE BOUDICCA RING,10,29.5,5,3,3445,0.0,99.93
82605,OLD DOC RUSSEL METAL SIGN,14,29.4,3,3,3446,0.0,99.93
20670,VIP HOLIDAY PURSE,8,29.28,6,5,3447,0.0,99.93
85030,FRENCH CHATEAU OVAL PLATTER,15,29.25,6,6,3448,0.0,99.93
90214L,"LETTER ""L"" BLING KEY RING",51,29.19,5,4,3449,0.0,99.93
17165D,ASS COL LARGE SAND FROG P'WEIGHT,27,28.35,7,6,3450,0.0,99.93
23380,PACK OF 12 DOILEY TISSUES,72,28.08,2,2,3451,0.0,99.93
16254,TRANSPARENT ACRYLIC TAPE DISPENSER,31,27.91,9,7,3452,0.0,99.93
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,6,27.9,3,3,3453,0.0,99.93
90131,PINK/AMETHYST/GOLD NECKLACE,4,27.8,1,1,3454,0.0,99.93
44235,ASSORTED COLOURED CIRCLE MOBILE ,65,27.3,7,6,3455,0.0,99.93
90214E,"LETTER ""E"" BLING KEY RING",41,27.25,8,6,3456,0.0,99.93
84199,GLOW IN DARK DOLPHINS,129,27.09,28,28,3457,0.0,99.93
90116,FRUIT SALAD BAG CHARM,16,27.04,3,3,3458,0.0,99.93
85017C,ENVELOPE 50 CURIOUS IMAGES,50,27.02,10,10,3459,0.0,99.93
23702,High Resolution Image,4,27.0,3,3,3460,0.0,99.93
79323P,PINK CHERRY LIGHTS,4,27.0,1,1,3461,0.0,99.93
90175D,TIGRIS EYE CHUNKY CHARM BRACELET,3,26.85,2,2,3462,0.0,99.94
35598A,DUSTY PINK CHRISTMAS TREE 60CM,9,26.55,2,2,3463,0.0,99.94
84675,FROG KING WATERING CAN,9,26.55,2,2,3464,0.0,99.94
90130B,TURQ STONE/CRYSTAL EARRINGS,9,26.55,3,3,3465,0.0,99.94
84539,KNITTED RABBIT DOLL ,16,26.4,1,1,3466,0.0,99.94
90205A,LARGE MINT DIAMANTE HAIRSLIDE,16,26.4,6,6,3467,0.0,99.94
72140E,BEST DAD CANDLE LETTERS,31,26.35,8,8,3468,0.0,99.94
90064A,WHITE VINTAGE CRYSTAL EARRINGS,7,26.25,3,3,3469,0.0,99.94
90144,SILVER DROP EARRINGS WITH FLOWER,7,26.25,3,3,3470,0.0,99.94
21011,GLITTER SNOW PEAR TREE DECORATION,18,26.1,2,2,3471,0.0,99.94
84510E,SET OF 4 GREEN CAROUSEL COASTERS,25,26.05,9,9,3472,0.0,99.94
90214S,"LETTER ""S"" BLING KEY RING",40,26.0,6,5,3473,0.0,99.94
90214D,"LETTER ""D"" BLING KEY RING",39,25.71,7,5,3474,0.0,99.94
84706D,CHERRY BLOSSOM TABLE CLOCK ,6,25.7,3,3,3475,0.0,99.94
84840,SWEETHEART CARRY-ALL BASKET,3,25.5,3,3,3476,0.0,99.94
84968B,SET OF 16 VINTAGE IVORY CUTLERY,2,25.5,2,2,3477,0.0,99.94
90018C,SILVER BLACK ORBIT DROP EARRINGS,6,25.5,3,3,3478,0.0,99.94
90026C,GLASS BEAD HOOP NECKLACE GREEN,3,25.5,2,2,3479,0.0,99.94
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,3,25.5,3,3,3480,0.0,99.94
90029,NEW BAROQUE SMALL NECKLACE BLACK,3,25.5,2,2,3481,0.0,99.94
90208,PAIR OF PINK FLOWER CLUSTER SLIDE,10,25.5,4,4,3482,0.0,99.94
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,4,25.4,2,2,3483,0.0,99.94
35910B,PINK FLOWERS RABBIT EASTER,13,25.35,3,3,3484,0.0,99.94
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,15,25.35,3,3,3485,0.0,99.94
23104,IVORY PANTRY HANGING LAMP ,2,25.0,1,1,3486,0.0,99.94
23214,BELL HEART ANTIQUE GOLD,12,24.96,1,1,3487,0.0,99.94
37468,HARDMAN MUG 3 ASSORTED,64,24.96,12,11,3488,0.0,99.94
23240,SET OF 4 KNICK KNACK TINS  DOILEY ,6,24.9,1,1,3489,0.0,99.94
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,19,24.9,3,3,3490,0.0,99.94
90043,COPPER AND BRASS BAG CHARM,4,24.81,2,2,3491,0.0,99.94
20778,GARDEN PATH NOTEBOOK ,15,24.75,8,8,3492,0.0,99.95
20820,SILVER LOOKING MIRROR,5,24.75,2,2,3493,0.0,99.95
84548,CROCHET BEAR RED/BLUE  KEYRING,15,24.75,3,3,3494,0.0,99.95
84854,GIRLY PINK TOOL SET,5,24.75,1,1,3495,0.0,99.95
90079,VINTAGE ENAMEL & CRYSTAL NECKLACE,5,24.75,2,2,3496,0.0,99.95
90040C,MURANO STYLE GLASS BRACELET GOLD,7,24.5,3,3,3497,0.0,99.95
79144C,PAINTED LIGHTBULB RAINBOW DESIGN,64,24.48,6,5,3498,0.0,99.95
84993B,75 BLACK PETIT FOUR CASES,57,23.94,17,16,3499,0.0,99.95
22125,UNION JACK HOT WATER BOTTLE ,4,23.8,1,1,3500,0.0,99.95
90211B,JET BLACK LAS VEGAS NECKLACE 45CM,4,23.8,2,2,3501,0.0,99.95
21357,TOAST ITS - DINOSAUR,19,23.75,10,9,3502,0.0,99.95
21336,GOLD WASHBAG,8,23.6,3,3,3503,0.0,99.95
35909A,RABBIT EASTER DECORATION,8,23.6,3,3,3504,0.0,99.95
35909B,PINK FLOWERS RABBIT EASTER,8,23.6,2,2,3505,0.0,99.95
47369A,PINK GREEN EMBROIDERY COSMETIC BAG,8,23.6,6,6,3506,0.0,99.95
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,8,23.6,2,2,3507,0.0,99.95
90014A,SILVER M.O.P. ORBIT NECKLACE,8,23.6,3,3,3508,0.0,99.95
90129D,AMBER GLASS TASSLE BAG CHARM,8,23.6,2,2,3509,0.0,99.95
22246,"GARLAND, MAGIC GARDEN 1.8M",12,23.4,1,1,3510,0.0,99.95
23244,CANNISTER VINTAGE LEAF DESIGN,12,23.4,2,2,3511,0.0,99.95
84522,PINK PARTY SUNGLASSES,12,23.4,6,6,3512,0.0,99.95
23106,ZINC PLANT POT HOLDER,8,23.12,1,1,3513,0.0,99.95
85195,HANGING HEART BASKET,11,23.1,3,3,3514,0.0,99.95
85206B,PINK FELT EASTER EGG BASKET,14,23.1,4,4,3515,0.0,99.95
23145,ZINC T-LIGHT HOLDER STARS LARGE,24,22.8,2,2,3516,0.0,99.95
20701,PINK CAT FLORAL CUSHION COVER ,6,22.5,3,3,3517,0.0,99.95
90003B,ROSE COLOUR PAIR HEART HAIR SLIDES,6,22.5,3,3,3518,0.0,99.95
90038A,GLASS AND PAINTED BEADS BRACELET TO,6,22.5,1,1,3519,0.0,99.95
90038B,GLASS AND PAINTED BEADS BRACELET OL,6,22.5,1,1,3520,0.0,99.95
90038C,GLASS AND BEADS BRACELET IVORY,6,22.5,1,1,3521,0.0,99.95
90039A,FIRE POLISHED GLASS BRACELET RED,6,22.5,1,1,3522,0.0,99.95
90039B,FIRE POLISHED GLASS BRACELET MONTAN,6,22.5,1,1,3523,0.0,99.95
90176E,DIAMANTE NECKLACE GREEN,3,22.5,2,2,3524,0.0,99.95
90212C,PURPLE LAS VEGAS BRACELET ROUND,6,22.5,2,2,3525,0.0,99.95
90214M,"LETTER ""M"" BLING KEY RING",27,22.23,5,3,3526,0.0,99.95
84306,S/3 PINK SQUARE PLANTERS ROSES,2,21.9,2,2,3527,0.0,99.95
90035C,"PEARL & SHELL 42""NECKL. IVORY",2,21.5,1,1,3528,0.0,99.95
84387A,BIRD ON BRANCH CANVAS SCREEN,11,21.45,1,1,3529,0.0,99.95
20695,FLORAL BLUE MONSTER,5,21.25,4,4,3530,0.0,99.95
79191D,RETRO PLASTIC DAISY TRAY,25,21.25,7,7,3531,0.0,99.95
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,5,21.25,3,3,3532,0.0,99.95
16169P,WRAP GREEN RUSSIAN FOLKART ,50,21.0,2,2,3533,0.0,99.96
23691,KEEP CALM BIRTHDAY WRAP,50,21.0,2,2,3534,0.0,99.96
23692,WRAP A PRETTY THANK YOU,50,21.0,2,2,3535,0.0,99.96
90040A,MURANO STYLE GLASS BRACELET RED,6,21.0,2,2,3536,0.0,99.96
17001,HEAVENS SCENT FRAGRANCE OILS ASSTD,72,20.88,1,1,3537,0.0,99.96
90195B,BLACK GEMSTONE BRACELET,3,20.85,3,3,3538,0.0,99.96
23388,WOODLAND MINI RUCKSACK ,5,20.75,2,2,3539,0.0,99.96
90011B,BLACK CRYSTAL DROP EARRINGS,7,20.65,2,2,3540,0.0,99.96
90129A,PINK GLASS TASSLE BAG CHARM ,7,20.65,3,3,3541,0.0,99.96
90177B,DROP DIAMANTE EARRINGS BLACK DIAMON,7,20.65,2,2,3542,0.0,99.96
90202B,WHITE ENAMEL FLOWER HAIR TIE,7,20.65,2,2,3543,0.0,99.96
90202C,GREEN ENAMEL FLOWER HAIR TIE,7,20.65,2,2,3544,0.0,99.96
90085,CRYSTAL STILETTO PHONE CHARM,24,20.4,2,2,3545,0.0,99.96
90096,NECKLACE+BRACELET SET BLUE BLOSSOM,8,20.4,3,3,3546,0.0,99.96
90103,PURPLE FRANGIPANI NECKLACE,8,20.4,2,2,3547,0.0,99.96
90093,CLEAR CRYSTAL STAR PHONE CHARM,47,20.39,6,5,3548,0.0,99.96
20818,GOLD TEDDY BEAR,12,20.0,2,2,3549,0.0,99.96
21681,GIANT MEDINA STAMPED METAL BOWL ,2,19.9,2,2,3550,0.0,99.96
22776,"CAKESTAND, 3 TIER, LOVEHEART",2,19.9,1,1,3551,0.0,99.96
22351,DOTCOMGIFTSHOP TEA TOWEL,12,19.8,1,1,3552,0.0,99.96
23029,DOORKNOB CRACKED GLAZE GREEN,12,19.8,2,2,3553,0.0,99.96
23031,DOORKNOB CRACKED GLAZE PINK,12,19.8,2,2,3554,0.0,99.96
23249,ENAMEL DINNER PLATE PANTRY,12,19.8,1,1,3555,0.0,99.96
85024C,PINK SMALL JEWELLED PHOTOFRAME,12,19.8,9,8,3556,0.0,99.96
90019C,SILVER BLACK ORBIT BRACELET,4,19.8,3,3,3557,0.0,99.96
90138,WHITE/PINK MINI CRYSTALS NECKLACE,4,19.8,1,1,3558,0.0,99.96
90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,4,19.8,2,2,3559,0.0,99.96
90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,4,19.8,2,2,3560,0.0,99.96
37487B,YELLOW/ORANGE FLOWER DESIGN PLATE,68,19.72,2,2,3561,0.0,99.96
85028L,FRENCH CHATEAU LARGE FRUIT BOWL ,10,19.5,4,4,3562,0.0,99.96
79062D,"RETRO TIN ASHTRAY,REVOLUTIONARY",52,19.4,4,4,3563,0.0,99.96
72051S,BAG OF SILVER STONES,46,19.32,5,5,3564,0.0,99.96
85047,WHITE BEADED GARLAND STRING 20LIGHT,3,19.05,2,2,3565,0.0,99.96
90214I,"LETTER ""I"" BLING KEY RING",25,18.77,3,3,3566,0.0,99.96
21416,CLAM SHELL LARGE,5,18.75,4,4,3567,0.0,99.96
21538,DAIRY MAID  PUDDING BOWL,5,18.75,2,2,3568,0.0,99.96
23056,CRYSTAL CHANDELIER T-LIGHT HOLDER,3,18.75,1,1,3569,0.0,99.96
